start_bp	end_bp	ancID	childID
73861282	76616526	2	8146
76616526	81326552	1	8146
81326552	82068607	2	8146
82068607	84866047	1	8146
84866047	85333543	2	8146
85333543	86171680	1	8146
86171680	88423152	2	8146
88423152	97378812	1	8146
97378812	100000001	2	8146
0	2476488	1	9144
2476488	2622752	2	9144
2622752	8316031	1	9144
8316031	10852553	2	9144
10852553	11291511	1	9144
11291511	15379152	2	9144
15379152	22903190	1	9144
22903190	24747310	2	9144
24747310	31401004	1	9144
31401004	31700671	2	9144
31700671	33005511	1	9144
33005511	34029673	2	9144
34029673	35262517	1	9144
35262517	37382559	2	9144
37382559	41960806	1	9144
41960806	41960828	2	9144
41960828	56151958	1	9144
56151958	56258022	2	9144
56258022	68013227	1	9144
68013227	70282430	2	9144
70282430	71003952	1	9144
71003952	71066350	2	9144
71066350	75282851	1	9144
75282851	75892810	2	9144
75892810	80624045	1	9144
80624045	88200555	2	9144
88200555	91508038	1	9144
91508038	91818574	2	9144
91818574	92459344	1	9144
92459344	94871207	2	9144
94871207	95211561	1	9144
95211561	96788002	2	9144
96788002	99233603	1	9144
99233603	100000001	2	9144
0	9036454	1	12594
9036454	10205169	2	12594
10205169	10791680	1	12594
10791680	12081269	2	12594
12081269	13825119	1	12594
13825119	14072307	2	12594
14072307	22095806	1	12594
22095806	22884821	2	12594
22884821	26509014	1	12594
26509014	26561822	2	12594
26561822	30524836	1	12594
30524836	33809384	2	12594
33809384	34325715	1	12594
34325715	34992986	2	12594
34992986	36230449	1	12594
36230449	37323050	2	12594
37323050	37807756	1	12594
37807756	40409697	2	12594
40409697	41440228	1	12594
41440228	43143191	2	12594
43143191	52767120	1	12594
52767120	52908218	2	12594
52908218	54631983	1	12594
54631983	57100324	2	12594
57100324	57476506	1	12594
57476506	57695851	2	12594
57695851	59931533	1	12594
59931533	59989119	2	12594
59989119	60892720	1	12594
60892720	63277372	2	12594
63277372	66892425	1	12594
66892425	67316249	2	12594
67316249	69202589	1	12594
69202589	69718859	2	12594
69718859	69762878	1	12594
69762878	70959119	2	12594
70959119	73287299	1	12594
73287299	75857529	2	12594
75857529	80672715	1	12594
80672715	81578873	2	12594
81578873	84746390	1	12594
84746390	86392302	2	12594
86392302	86674884	1	12594
86674884	87344383	2	12594
87344383	96882481	1	12594
96882481	97006301	2	12594
97006301	100000001	1	12594
0	5384158	2	3665
5384158	9873161	1	3665
9873161	11275382	2	3665
11275382	12297354	1	3665
12297354	13454738	2	3665
13454738	19329218	1	3665
19329218	23518637	2	3665
23518637	27244826	1	3665
27244826	27676110	2	3665
27676110	33740821	1	3665
33740821	33743841	2	3665
33743841	38313365	1	3665
38313365	38530476	2	3665
38530476	38668034	1	3665
38668034	39225692	2	3665
39225692	51224412	1	3665
51224412	51527499	2	3665
51527499	52806816	1	3665
52806816	53071801	2	3665
53071801	59969066	1	3665
59969066	60574311	2	3665
60574311	61860162	1	3665
61860162	65025528	2	3665
65025528	66628385	1	3665
66628385	68919101	2	3665
68919101	70566876	1	3665
70566876	72378383	2	3665
72378383	72872309	1	3665
72872309	74106334	2	3665
74106334	77854111	1	3665
77854111	81285252	2	3665
81285252	82989878	1	3665
82989878	84864178	2	3665
84864178	87075416	1	3665
87075416	88932543	2	3665
88932543	89375113	1	3665
89375113	92111322	2	3665
92111322	94488638	1	3665
94488638	94910263	2	3665
94910263	98161038	1	3665
98161038	98843268	2	3665
98843268	99755982	1	3665
99755982	100000001	2	3665
0	610346	1	1809
610346	7423165	2	1809
7423165	8765600	1	1809
8765600	9191872	2	1809
9191872	12177592	1	1809
12177592	13211102	2	1809
13211102	17078160	1	1809
17078160	19513717	2	1809
19513717	22849405	1	1809
22849405	24401628	2	1809
24401628	32820155	1	1809
32820155	33402301	2	1809
33402301	33935486	1	1809
33935486	34969654	2	1809
34969654	35050723	1	1809
35050723	37117910	2	1809
37117910	41229558	1	1809
41229558	42875360	2	1809
42875360	47490102	1	1809
47490102	47559820	2	1809
47559820	50610340	1	1809
50610340	51700772	2	1809
51700772	55159081	1	1809
55159081	57227383	2	1809
57227383	59301923	1	1809
59301923	59775488	2	1809
59775488	62251983	1	1809
62251983	62296032	2	1809
62296032	63386164	1	1809
63386164	63543577	2	1809
63543577	63605697	1	1809
63605697	63769021	2	1809
63769021	66069250	1	1809
66069250	66149306	2	1809
66149306	68592355	1	1809
68592355	68811845	2	1809
68811845	77865334	1	1809
77865334	79491033	2	1809
79491033	79708320	1	1809
79708320	81825854	2	1809
81825854	87321926	1	1809
87321926	89715998	2	1809
89715998	92917181	1	1809
92917181	93517762	2	1809
93517762	98015853	1	1809
98015853	99248128	2	1809
99248128	100000001	1	1809
0	2894978	1	5249
2894978	3168235	2	5249
3168235	4232342	1	5249
4232342	4698487	2	5249
4698487	4829378	1	5249
4829378	5033393	2	5249
5033393	6461232	1	5249
6461232	7276947	2	5249
7276947	7432933	1	5249
7432933	8401316	2	5249
8401316	14213204	1	5249
14213204	15475017	2	5249
15475017	17823312	1	5249
17823312	21286234	2	5249
21286234	23482340	1	5249
23482340	25676185	2	5249
25676185	27057046	1	5249
27057046	31939819	2	5249
31939819	32968098	1	5249
32968098	34030534	2	5249
34030534	35515417	1	5249
35515417	36585862	2	5249
36585862	36865949	1	5249
36865949	41903541	2	5249
41903541	42064632	1	5249
42064632	42542837	2	5249
42542837	47180035	1	5249
47180035	48169879	2	5249
48169879	55723071	1	5249
55723071	55983381	2	5249
55983381	56200132	1	5249
56200132	58173307	2	5249
58173307	60178495	1	5249
60178495	60611084	2	5249
60611084	68255829	1	5249
68255829	68650455	2	5249
68650455	69135129	1	5249
69135129	69446013	2	5249
69446013	71584204	1	5249
71584204	71762204	2	5249
71762204	75263940	1	5249
75263940	76017418	2	5249
76017418	76129282	1	5249
76129282	76488016	2	5249
76488016	76499582	1	5249
76499582	76735138	2	5249
76735138	76931989	1	5249
76931989	77597711	2	5249
77597711	79343084	1	5249
79343084	82725115	2	5249
82725115	86149454	1	5249
86149454	87180701	2	5249
87180701	87301364	1	5249
87301364	89681141	2	5249
89681141	90590919	1	5249
90590919	96723429	2	5249
96723429	97108561	1	5249
97108561	97671157	2	5249
97671157	98499490	1	5249
98499490	99801731	2	5249
99801731	100000001	1	5249
0	741190	2	1652
741190	2661956	1	1652
2661956	3992442	2	1652
3992442	4486509	1	1652
4486509	7577764	2	1652
7577764	9873161	1	1652
9873161	10309480	2	1652
10309480	11188950	1	1652
11188950	11896744	2	1652
11896744	14797231	1	1652
14797231	17345872	2	1652
17345872	17917851	1	1652
17917851	18096732	2	1652
18096732	22594386	1	1652
22594386	24778829	2	1652
24778829	25042390	1	1652
25042390	25233406	2	1652
25233406	31386261	1	1652
31386261	31869445	2	1652
31869445	33297290	1	1652
33297290	37289388	2	1652
37289388	41224720	1	1652
41224720	41498659	2	1652
41498659	56525607	1	1652
56525607	56755789	2	1652
56755789	57358443	1	1652
57358443	60817126	2	1652
60817126	61815252	1	1652
61815252	61847235	2	1652
61847235	62681952	1	1652
62681952	64365447	2	1652
64365447	64837955	1	1652
64837955	65317048	2	1652
65317048	66616820	1	1652
66616820	67485785	2	1652
67485785	67549583	1	1652
67549583	69012275	2	1652
69012275	73030763	1	1652
73030763	73887391	2	1652
73887391	74204850	1	1652
74204850	76160871	2	1652
76160871	79202735	1	1652
79202735	83467817	2	1652
83467817	86226575	1	1652
86226575	89735731	2	1652
89735731	91275215	1	1652
91275215	92150431	2	1652
92150431	94854561	1	1652
94854561	97281802	2	1652
97281802	97307317	1	1652
97307317	100000001	2	1652
0	5435911	1	16214
5435911	5678001	2	16214
5678001	9950753	1	16214
9950753	12631978	2	16214
12631978	14098269	1	16214
14098269	17411706	2	16214
17411706	18491543	1	16214
18491543	21606135	2	16214
21606135	24109158	1	16214
24109158	29243347	2	16214
29243347	38975742	1	16214
38975742	40135272	2	16214
40135272	40640874	1	16214
40640874	45430841	2	16214
45430841	51383102	1	16214
51383102	58006746	2	16214
58006746	66420858	1	16214
66420858	66876451	2	16214
66876451	66900849	1	16214
66900849	69793183	2	16214
69793183	78000569	1	16214
78000569	78007459	2	16214
78007459	82212456	1	16214
82212456	83273836	2	16214
83273836	83747398	1	16214
83747398	85143079	2	16214
85143079	85771290	1	16214
85771290	86401539	2	16214
86401539	86686262	1	16214
86686262	87510548	2	16214
87510548	87846120	1	16214
87846120	89154088	2	16214
89154088	98853837	1	16214
98853837	100000001	2	16214
0	3538113	2	799
3538113	8050930	1	799
8050930	14406153	2	799
14406153	18121658	1	799
18121658	18834733	2	799
18834733	21721373	1	799
21721373	22845510	2	799
22845510	23208783	1	799
23208783	25180854	2	799
25180854	26785029	1	799
26785029	28863727	2	799
28863727	28928332	1	799
28928332	29856189	2	799
29856189	33467600	1	799
33467600	33743841	2	799
33743841	43865052	1	799
43865052	48850258	2	799
48850258	54742091	1	799
54742091	55917332	2	799
55917332	56911561	1	799
56911561	57844431	2	799
57844431	62575223	1	799
62575223	64403722	2	799
64403722	68334217	1	799
68334217	70004727	2	799
70004727	71183101	1	799
71183101	71891266	2	799
71891266	72021771	1	799
72021771	73533668	2	799
73533668	77603806	1	799
77603806	77942180	2	799
77942180	84457525	1	799
84457525	84651979	2	799
84651979	84676857	1	799
84676857	86515679	2	799
86515679	90732147	1	799
90732147	91109484	2	799
91109484	93493563	1	799
93493563	94293549	2	799
94293549	94823738	1	799
94823738	100000001	2	799
0	757363	1	5745
757363	900155	2	5745
900155	1288856	1	5745
1288856	2974565	2	5745
2974565	5369282	1	5745
5369282	5609531	2	5745
5609531	6248323	1	5745
6248323	7554279	2	5745
7554279	12461064	1	5745
12461064	17922839	2	5745
17922839	22218945	1	5745
22218945	22471863	2	5745
22471863	32716393	1	5745
32716393	33193571	2	5745
33193571	34526706	1	5745
34526706	35078589	2	5745
35078589	39530430	1	5745
39530430	40873365	2	5745
40873365	41207992	1	5745
41207992	41577219	2	5745
41577219	42147389	1	5745
42147389	42610278	2	5745
42610278	59372703	1	5745
59372703	60077256	2	5745
60077256	66947857	1	5745
66947857	67667483	2	5745
67667483	74212704	1	5745
74212704	76908182	2	5745
76908182	78703671	1	5745
78703671	80257110	2	5745
80257110	81541170	1	5745
81541170	82339792	2	5745
82339792	84822254	1	5745
84822254	90845223	2	5745
90845223	90849076	1	5745
90849076	94736462	2	5745
94736462	100000001	1	5745
0	1892466	1	6089
1892466	5764012	2	6089
5764012	8004402	1	6089
8004402	10635673	2	6089
10635673	14482642	1	6089
14482642	15803806	2	6089
15803806	15993188	1	6089
15993188	17056148	2	6089
17056148	23172926	1	6089
23172926	23284055	2	6089
23284055	29433191	1	6089
29433191	29547756	2	6089
29547756	36768445	1	6089
36768445	40236337	2	6089
40236337	41493230	1	6089
41493230	44557173	2	6089
44557173	48976888	1	6089
48976888	49092924	2	6089
49092924	57042725	1	6089
57042725	62255204	2	6089
62255204	64117195	1	6089
64117195	69987093	2	6089
69987093	71209975	1	6089
71209975	75631466	2	6089
75631466	76595030	1	6089
76595030	78582014	2	6089
78582014	79033571	1	6089
79033571	80552610	2	6089
80552610	81850377	1	6089
81850377	82782444	2	6089
82782444	94369653	1	6089
94369653	96764856	2	6089
96764856	100000001	1	6089
0	189806	2	1684
189806	3069752	1	1684
3069752	6674734	2	1684
6674734	17936550	1	1684
17936550	21044013	2	1684
21044013	25846579	1	1684
25846579	25916967	2	1684
25916967	27551261	1	1684
27551261	32422431	2	1684
32422431	33686768	1	1684
33686768	34969654	2	1684
34969654	37022305	1	1684
37022305	37256537	2	1684
37256537	42065248	1	1684
42065248	43206202	2	1684
43206202	51127217	1	1684
51127217	53141289	2	1684
53141289	56344456	1	1684
56344456	57387199	2	1684
57387199	61223235	1	1684
61223235	65206233	2	1684
65206233	67224842	1	1684
67224842	67225435	2	1684
67225435	70730738	1	1684
70730738	71152075	2	1684
71152075	72437211	1	1684
72437211	72873775	2	1684
72873775	75920824	1	1684
75920824	77486106	2	1684
77486106	78512329	1	1684
78512329	85167647	2	1684
85167647	87648031	1	1684
87648031	100000001	2	1684
0	644264	1	4727
644264	1781476	2	4727
1781476	2655226	1	4727
2655226	3146634	2	4727
3146634	3746194	1	4727
3746194	4521859	2	4727
4521859	5495114	1	4727
5495114	5972213	2	4727
5972213	16505847	1	4727
16505847	17296419	2	4727
17296419	25188985	1	4727
25188985	25199372	2	4727
25199372	33687915	1	4727
33687915	35940549	2	4727
35940549	56880056	1	4727
56880056	57015195	2	4727
57015195	57572887	1	4727
57572887	58997255	2	4727
58997255	59654195	1	4727
59654195	60039548	2	4727
60039548	61828765	1	4727
61828765	62898817	2	4727
62898817	63195988	1	4727
63195988	63372743	2	4727
63372743	66639729	1	4727
66639729	67840781	2	4727
67840781	68928745	1	4727
68928745	69240442	2	4727
69240442	78905200	1	4727
78905200	80254584	2	4727
80254584	82782399	1	4727
82782399	84275900	2	4727
84275900	87071487	1	4727
87071487	87771504	2	4727
87771504	93069186	1	4727
93069186	94841254	2	4727
94841254	100000001	1	4727
0	657505	1	9962
657505	4018527	2	9962
4018527	4988080	1	9962
4988080	8044834	2	9962
8044834	14068309	1	9962
14068309	14195788	2	9962
14195788	20750913	1	9962
20750913	21237719	2	9962
21237719	28888184	1	9962
28888184	29184331	2	9962
29184331	30709315	1	9962
30709315	30861956	2	9962
30861956	31288360	1	9962
31288360	31784155	2	9962
31784155	34023323	1	9962
34023323	36953279	2	9962
36953279	58381410	1	9962
58381410	59784386	2	9962
59784386	60941669	1	9962
60941669	63936384	2	9962
63936384	64550799	1	9962
64550799	65363697	2	9962
65363697	65433894	1	9962
65433894	65670955	2	9962
65670955	68255829	1	9962
68255829	68613983	2	9962
68613983	71344854	1	9962
71344854	71541920	2	9962
71541920	73264651	1	9962
73264651	73764964	2	9962
73764964	75404541	1	9962
75404541	75581413	2	9962
75581413	84011274	1	9962
84011274	85449323	2	9962
85449323	95167783	1	9962
95167783	95472145	2	9962
95472145	95662475	1	9962
95662475	96790359	2	9962
96790359	98629158	1	9962
98629158	99195674	2	9962
99195674	100000001	1	9962
0	2212309	1	3373
2212309	3476923	2	3373
3476923	5713068	1	3373
5713068	8279013	2	3373
8279013	8565155	1	3373
8565155	8722694	2	3373
8722694	9631229	1	3373
9631229	9770349	2	3373
9770349	10225837	1	3373
10225837	11366024	2	3373
11366024	17427282	1	3373
17427282	19323901	2	3373
19323901	22879479	1	3373
22879479	23110372	2	3373
23110372	23358191	1	3373
23358191	24324797	2	3373
24324797	28883139	1	3373
28883139	29523251	2	3373
29523251	32024936	1	3373
32024936	32305042	2	3373
32305042	34645638	1	3373
34645638	34930623	2	3373
34930623	39710259	1	3373
39710259	40532674	2	3373
40532674	41981680	1	3373
41981680	42962434	2	3373
42962434	47118177	1	3373
47118177	47335473	2	3373
47335473	57110423	1	3373
57110423	57524872	2	3373
57524872	59115305	1	3373
59115305	61196135	2	3373
61196135	65819459	1	3373
65819459	66154763	2	3373
66154763	70783014	1	3373
70783014	71437962	2	3373
71437962	74129227	1	3373
74129227	80812657	2	3373
80812657	81333281	1	3373
81333281	82346216	2	3373
82346216	87338608	1	3373
87338608	91396490	2	3373
91396490	94360188	1	3373
94360188	97729191	2	3373
97729191	97892417	1	3373
97892417	98630984	2	3373
98630984	100000001	1	3373
0	1049131	1	17253
1049131	4168737	2	17253
4168737	6163004	1	17253
6163004	7657262	2	17253
7657262	16069369	1	17253
16069369	18678750	2	17253
18678750	18701057	1	17253
18701057	19575453	2	17253
19575453	20624069	1	17253
20624069	21574510	2	17253
21574510	24189126	1	17253
24189126	25172031	2	17253
25172031	25592718	1	17253
25592718	26557576	2	17253
26557576	28174215	1	17253
28174215	32487584	2	17253
32487584	33044248	1	17253
33044248	33293322	2	17253
33293322	43300673	1	17253
43300673	45359957	2	17253
45359957	56510709	1	17253
56510709	58429884	2	17253
58429884	59251429	1	17253
59251429	60450876	2	17253
60450876	60973758	1	17253
60973758	62728218	2	17253
62728218	64147616	1	17253
64147616	64263062	2	17253
64263062	65246562	1	17253
65246562	65924620	2	17253
65924620	72981491	1	17253
72981491	75091390	2	17253
75091390	80684768	1	17253
80684768	82533932	2	17253
82533932	88524703	1	17253
88524703	89427300	2	17253
89427300	91397637	1	17253
91397637	91933922	2	17253
91933922	93507184	1	17253
93507184	93972964	2	17253
93972964	94203730	1	17253
94203730	94913626	2	17253
94913626	95750626	1	17253
95750626	96981275	2	17253
96981275	97169921	1	17253
97169921	98256817	2	17253
98256817	99456651	1	17253
99456651	100000001	2	17253
0	1615893	1	13566
1615893	3353326	2	13566
3353326	3507601	1	13566
3507601	3743244	2	13566
3743244	3902998	1	13566
3902998	7109893	2	13566
7109893	12694465	1	13566
12694465	13619602	2	13566
13619602	14108084	1	13566
14108084	14906699	2	13566
14906699	18253681	1	13566
18253681	20682686	2	13566
20682686	23137080	1	13566
23137080	26719564	2	13566
26719564	27333825	1	13566
27333825	29474759	2	13566
29474759	32538741	1	13566
32538741	33064748	2	13566
33064748	36050914	1	13566
36050914	38154408	2	13566
38154408	38554356	1	13566
38554356	40639395	2	13566
40639395	43660315	1	13566
43660315	45326160	2	13566
45326160	55709879	1	13566
55709879	57975253	2	13566
57975253	60895969	1	13566
60895969	61842172	2	13566
61842172	68235311	1	13566
68235311	73282187	2	13566
73282187	74231503	1	13566
74231503	74700590	2	13566
74700590	80142864	1	13566
80142864	81847815	2	13566
81847815	82325460	1	13566
82325460	82543056	2	13566
82543056	84851576	1	13566
84851576	86131905	2	13566
86131905	97831671	1	13566
97831671	100000001	2	13566
0	697352	2	9825
697352	1803623	1	9825
1803623	8387580	2	9825
8387580	8444084	1	9825
8444084	9350717	2	9825
9350717	12245358	1	9825
12245358	13947134	2	9825
13947134	14575034	1	9825
14575034	17215538	2	9825
17215538	19349955	1	9825
19349955	19413322	2	9825
19413322	24514563	1	9825
24514563	25538805	2	9825
25538805	26128445	1	9825
26128445	26904198	2	9825
26904198	30973199	1	9825
30973199	31500189	2	9825
31500189	35787765	1	9825
35787765	36482886	2	9825
36482886	36523643	1	9825
36523643	37053425	2	9825
37053425	39489339	1	9825
39489339	41099916	2	9825
41099916	41776459	1	9825
41776459	42411667	2	9825
42411667	45110286	1	9825
45110286	45416083	2	9825
45416083	48738157	1	9825
48738157	48853048	2	9825
48853048	61390494	1	9825
61390494	62468958	2	9825
62468958	63728464	1	9825
63728464	66083752	2	9825
66083752	70951221	1	9825
70951221	72175732	2	9825
72175732	73836743	1	9825
73836743	75528307	2	9825
75528307	78385772	1	9825
78385772	84195222	2	9825
84195222	89610291	1	9825
89610291	99263515	2	9825
99263515	100000001	1	9825
0	296425	1	10365
296425	354147	2	10365
