start_bp	end_bp	ancID	childID
88290475	89523100	1	12207
89523100	90658150	2	12207
90658150	91494090	1	12207
91494090	94616020	2	12207
94616020	95174558	1	12207
95174558	96192714	2	12207
96192714	100000001	1	12207
0	1193512	2	17424
1193512	1837353	1	17424
1837353	4524402	2	17424
4524402	7166256	1	17424
7166256	7585385	2	17424
7585385	7983309	1	17424
7983309	9246623	2	17424
9246623	10437641	1	17424
10437641	10724142	2	17424
10724142	12326118	1	17424
12326118	13302595	2	17424
13302595	34379995	1	17424
34379995	34778561	2	17424
34778561	43371140	1	17424
43371140	46642193	2	17424
46642193	46714097	1	17424
46714097	48910822	2	17424
48910822	53310938	1	17424
53310938	55541117	2	17424
55541117	55720090	1	17424
55720090	56097398	2	17424
56097398	57556189	1	17424
57556189	57842126	2	17424
57842126	58223782	1	17424
58223782	58697924	2	17424
58697924	68326150	1	17424
68326150	69051772	2	17424
69051772	70519746	1	17424
70519746	70900444	2	17424
70900444	72336454	1	17424
72336454	73120296	2	17424
73120296	73860080	1	17424
73860080	74970845	2	17424
74970845	75942079	1	17424
75942079	82893648	2	17424
82893648	87932504	1	17424
87932504	89587498	2	17424
89587498	90052071	1	17424
90052071	100000001	2	17424
0	1206955	2	20001
1206955	5608059	1	20001
5608059	8807862	2	20001
8807862	11358047	1	20001
11358047	11488865	2	20001
11488865	11681281	1	20001
11681281	12897209	2	20001
12897209	28454277	1	20001
28454277	29386690	2	20001
29386690	30210457	1	20001
30210457	33218206	2	20001
33218206	35330273	1	20001
35330273	36384999	2	20001
36384999	37432629	1	20001
37432629	41092226	2	20001
41092226	41928020	1	20001
41928020	55169531	2	20001
55169531	55357814	1	20001
55357814	55573999	2	20001
55573999	57525199	1	20001
57525199	57916732	2	20001
57916732	58797154	1	20001
58797154	62972746	2	20001
62972746	65742527	1	20001
65742527	67207518	2	20001
67207518	67319407	1	20001
67319407	67756203	2	20001
67756203	72957754	1	20001
72957754	73277406	2	20001
73277406	73687785	1	20001
73687785	75881357	2	20001
75881357	78486981	1	20001
78486981	78905112	2	20001
78905112	79371987	1	20001
79371987	81640917	2	20001
81640917	83551214	1	20001
83551214	85612713	2	20001
85612713	87245942	1	20001
87245942	92653504	2	20001
92653504	93729666	1	20001
93729666	95898531	2	20001
95898531	100000001	1	20001
0	1047296	1	1007
1047296	2400575	2	1007
2400575	4706025	1	1007
4706025	4993275	2	1007
4993275	6761077	1	1007
6761077	10571324	2	1007
10571324	11630507	1	1007
11630507	12740492	2	1007
12740492	13811341	1	1007
13811341	13985555	2	1007
13985555	17460037	1	1007
17460037	17884968	2	1007
17884968	19933290	1	1007
19933290	23196182	2	1007
23196182	23345582	1	1007
23345582	23521331	2	1007
23521331	26584290	1	1007
26584290	28276610	2	1007
28276610	30739655	1	1007
30739655	31201705	2	1007
31201705	34837292	1	1007
34837292	36446095	2	1007
36446095	37351124	1	1007
37351124	40457588	2	1007
40457588	41250477	1	1007
41250477	42057211	2	1007
42057211	44420185	1	1007
44420185	44901241	2	1007
44901241	49820860	1	1007
49820860	54036879	2	1007
54036879	57035140	1	1007
57035140	58757642	2	1007
58757642	63072152	1	1007
63072152	64711426	2	1007
64711426	66139761	1	1007
66139761	67923109	2	1007
67923109	70346221	1	1007
70346221	71020485	2	1007
71020485	72094396	1	1007
72094396	73749185	2	1007
73749185	73938011	1	1007
73938011	75740718	2	1007
75740718	76093950	1	1007
76093950	80069417	2	1007
80069417	80684961	1	1007
80684961	80761758	2	1007
80761758	80769982	1	1007
80769982	81349008	2	1007
81349008	82130659	1	1007
82130659	82188847	2	1007
82188847	83878010	1	1007
83878010	87624439	2	1007
87624439	90233950	1	1007
90233950	92197187	2	1007
92197187	96049161	1	1007
96049161	99897706	2	1007
99897706	100000001	1	1007
0	6105955	1	4511
6105955	8364088	2	4511
8364088	11963371	1	4511
11963371	13003567	2	4511
13003567	13702669	1	4511
13702669	14150248	2	4511
14150248	15675925	1	4511
15675925	16840653	2	4511
16840653	17118623	1	4511
17118623	23358738	2	4511
23358738	25821787	1	4511
25821787	25941227	2	4511
25941227	27021734	1	4511
27021734	32694693	2	4511
32694693	36468484	1	4511
36468484	37075302	2	4511
37075302	37765475	1	4511
37765475	41085757	2	4511
41085757	42076398	1	4511
42076398	42201612	2	4511
42201612	42668973	1	4511
42668973	44215934	2	4511
44215934	47393191	1	4511
47393191	49967781	2	4511
49967781	55792808	1	4511
55792808	56215615	2	4511
56215615	59001546	1	4511
59001546	62202364	2	4511
62202364	63274584	1	4511
63274584	69949068	2	4511
69949068	70663690	1	4511
70663690	71464604	2	4511
71464604	72457826	1	4511
72457826	75067732	2	4511
75067732	77031674	1	4511
77031674	80361973	2	4511
80361973	82375528	1	4511
82375528	85808087	2	4511
85808087	86624222	1	4511
86624222	89614860	2	4511
89614860	90551592	1	4511
90551592	93050417	2	4511
93050417	93901715	1	4511
93901715	94724457	2	4511
94724457	95856050	1	4511
95856050	96546893	2	4511
96546893	98760078	1	4511
98760078	98821713	2	4511
98821713	100000001	1	4511
0	2205578	1	7727
2205578	6290852	2	7727
6290852	7882124	1	7727
7882124	8325749	2	7727
8325749	9446894	1	7727
9446894	9961133	2	7727
9961133	10157363	1	7727
10157363	13558688	2	7727
13558688	15071755	1	7727
15071755	15717082	2	7727
15717082	20438570	1	7727
20438570	23088779	2	7727
23088779	24653313	1	7727
24653313	29572979	2	7727
29572979	32367933	1	7727
32367933	33228260	2	7727
33228260	34441544	1	7727
34441544	35929269	2	7727
35929269	41530163	1	7727
41530163	46658195	2	7727
46658195	47820146	1	7727
47820146	51675715	2	7727
51675715	53325682	1	7727
53325682	53825286	2	7727
53825286	57287696	1	7727
57287696	57518478	2	7727
57518478	57564334	1	7727
57564334	60768868	2	7727
60768868	61008901	1	7727
61008901	66743843	2	7727
66743843	66814879	1	7727
66814879	68408272	2	7727
68408272	70196434	1	7727
70196434	71946537	2	7727
71946537	74910974	1	7727
74910974	77797598	2	7727
77797598	82495699	1	7727
82495699	86830014	2	7727
86830014	87113207	1	7727
87113207	88290475	2	7727
88290475	88370295	1	7727
88370295	88950601	2	7727
88950601	91046879	1	7727
91046879	94610124	2	7727
94610124	96158239	1	7727
96158239	100000001	2	7727
0	2427589	2	5429
2427589	4312916	1	5429
4312916	5454890	2	5429
5454890	6408921	1	5429
6408921	9031352	2	5429
9031352	17508421	1	5429
17508421	18093796	2	5429
18093796	18777903	1	5429
18777903	19003035	2	5429
19003035	20704686	1	5429
20704686	22276103	2	5429
22276103	34114937	1	5429
34114937	37945260	2	5429
37945260	39185782	1	5429
39185782	42622409	2	5429
42622409	48412996	1	5429
48412996	49200484	2	5429
49200484	49773632	1	5429
49773632	51935618	2	5429
51935618	52801630	1	5429
52801630	55071252	2	5429
55071252	55483163	1	5429
55483163	58219502	2	5429
58219502	63306123	1	5429
63306123	65217806	2	5429
65217806	69488667	1	5429
69488667	70315165	2	5429
70315165	73965729	1	5429
73965729	75254554	2	5429
75254554	78003804	1	5429
78003804	78173820	2	5429
78173820	79249102	1	5429
79249102	80367479	2	5429
80367479	81561684	1	5429
81561684	82299671	2	5429
82299671	85557839	1	5429
85557839	85722212	2	5429
85722212	86045497	1	5429
86045497	86339747	2	5429
86339747	89288608	1	5429
89288608	91093915	2	5429
91093915	94294660	1	5429
94294660	97360825	2	5429
97360825	100000001	1	5429
0	1191226	1	8723
1191226	4238481	2	8723
4238481	4996079	1	8723
4996079	7392810	2	8723
7392810	11886576	1	8723
11886576	11907693	2	8723
11907693	11983173	1	8723
11983173	13541045	2	8723
13541045	14313701	1	8723
14313701	14625350	2	8723
14625350	18943701	1	8723
18943701	20488021	2	8723
20488021	20856794	1	8723
20856794	21732097	2	8723
21732097	21906754	1	8723
21906754	26178977	2	8723
26178977	26611785	1	8723
26611785	27221873	2	8723
27221873	29586941	1	8723
29586941	29951386	2	8723
29951386	33846766	1	8723
33846766	34859558	2	8723
34859558	44535423	1	8723
44535423	45877984	2	8723
45877984	48376562	1	8723
48376562	52038682	2	8723
52038682	55150246	1	8723
55150246	58293519	2	8723
58293519	58660390	1	8723
58660390	59081911	2	8723
59081911	59618364	1	8723
59618364	66203690	2	8723
66203690	66907071	1	8723
66907071	67830161	2	8723
67830161	68397373	1	8723
68397373	69784302	2	8723
69784302	72182140	1	8723
72182140	75472346	2	8723
75472346	76374025	1	8723
76374025	83061552	2	8723
83061552	87524273	1	8723
87524273	89684447	2	8723
89684447	91031149	1	8723
91031149	91834131	2	8723
91834131	92192681	1	8723
92192681	93987127	2	8723
93987127	94194009	1	8723
94194009	95417393	2	8723
95417393	95445681	1	8723
95445681	97658682	2	8723
97658682	98896813	1	8723
98896813	99337363	2	8723
99337363	100000001	1	8723
0	920462	1	1486
920462	2053262	2	1486
2053262	2596955	1	1486
2596955	3741228	2	1486
3741228	4051879	1	1486
4051879	6423318	2	1486
6423318	8994141	1	1486
8994141	10121223	2	1486
10121223	10442900	1	1486
10442900	11966913	2	1486
11966913	12989545	1	1486
12989545	21527756	2	1486
21527756	21873145	1	1486
21873145	26427947	2	1486
26427947	31907590	1	1486
31907590	32552903	2	1486
32552903	34044061	1	1486
34044061	35045657	2	1486
35045657	40987262	1	1486
40987262	41807144	2	1486
41807144	43969229	1	1486
43969229	48002975	2	1486
48002975	50109574	1	1486
50109574	52466552	2	1486
52466552	58347904	1	1486
58347904	61099182	2	1486
61099182	66593117	1	1486
66593117	68047932	2	1486
68047932	70552920	1	1486
70552920	79504550	2	1486
79504550	79658071	1	1486
79658071	79791880	2	1486
79791880	80796425	1	1486
80796425	81053257	2	1486
81053257	82535210	1	1486
82535210	86612723	2	1486
86612723	86815391	1	1486
86815391	90683429	2	1486
90683429	91082576	1	1486
91082576	92796562	2	1486
92796562	95664656	1	1486
95664656	99611215	2	1486
99611215	99846663	1	1486
99846663	100000001	2	1486
0	545000	2	19234
545000	1267108	1	19234
1267108	1890083	2	19234
1890083	2377378	1	19234
2377378	6020044	2	19234
6020044	11413613	1	19234
11413613	12209903	2	19234
12209903	17187386	1	19234
17187386	17316576	2	19234
17316576	19000187	1	19234
19000187	20515523	2	19234
20515523	22338869	1	19234
22338869	26234475	2	19234
26234475	27481278	1	19234
27481278	27618885	2	19234
27618885	34195304	1	19234
34195304	36009259	2	19234
36009259	40984972	1	19234
40984972	41227429	2	19234
41227429	42246379	1	19234
42246379	42567497	2	19234
42567497	43667422	1	19234
43667422	44722694	2	19234
44722694	47461480	1	19234
47461480	50659156	2	19234
50659156	51216401	1	19234
51216401	51274508	2	19234
51274508	57698317	1	19234
57698317	58413547	2	19234
58413547	61283440	1	19234
61283440	62893038	2	19234
62893038	63504526	1	19234
63504526	64046400	2	19234
64046400	67268764	1	19234
67268764	68098176	2	19234
68098176	70944548	1	19234
70944548	73138610	2	19234
73138610	73721846	1	19234
73721846	77669692	2	19234
77669692	81842781	1	19234
81842781	86330148	2	19234
86330148	90642722	1	19234
90642722	92370109	2	19234
92370109	95229495	1	19234
95229495	95232238	2	19234
95232238	97749526	1	19234
97749526	99484468	2	19234
99484468	99723824	1	19234
99723824	100000001	2	19234
0	2416147	1	6345
2416147	3650928	2	6345
3650928	3959921	1	6345
3959921	5608057	2	6345
5608057	5667488	1	6345
5667488	7178115	2	6345
7178115	10899234	1	6345
10899234	16301619	2	6345
16301619	19703440	1	6345
19703440	21527756	2	6345
21527756	25623392	1	6345
25623392	27424985	2	6345
27424985	30206168	1	6345
30206168	32516808	2	6345
32516808	33021510	1	6345
33021510	33100710	2	6345
33100710	33239393	1	6345
33239393	34162085	2	6345
34162085	35510308	1	6345
35510308	36356990	2	6345
36356990	36747753	1	6345
36747753	37098678	2	6345
37098678	38241677	1	6345
38241677	40321277	2	6345
40321277	40424298	1	6345
40424298	44642300	2	6345
44642300	51406488	1	6345
51406488	56320069	2	6345
56320069	56530819	1	6345
56530819	60422000	2	6345
60422000	61983724	1	6345
61983724	65260000	2	6345
65260000	68415943	1	6345
68415943	68741163	2	6345
68741163	76324831	1	6345
76324831	78203973	2	6345
78203973	78638007	1	6345
78638007	78827736	2	6345
78827736	83080218	1	6345
83080218	85921647	2	6345
85921647	88240124	1	6345
88240124	90291280	2	6345
90291280	92333151	1	6345
92333151	93772230	2	6345
93772230	97716763	1	6345
97716763	97787314	2	6345
97787314	97996773	1	6345
97996773	98245129	2	6345
98245129	100000001	1	6345
0	1230893	2	3846
1230893	1601288	1	3846
1601288	5693598	2	3846
5693598	6225511	1	3846
6225511	18372281	2	3846
18372281	20179061	1	3846
20179061	21789545	2	3846
21789545	22811037	1	3846
22811037	23312208	2	3846
23312208	23989549	1	3846
23989549	29785248	2	3846
29785248	31889515	1	3846
31889515	34162085	2	3846
34162085	34243005	1	3846
34243005	34442007	2	3846
34442007	35010097	1	3846
35010097	35807526	2	3846
35807526	37076796	1	3846
37076796	37450137	2	3846
37450137	40803853	1	3846
40803853	45013414	2	3846
45013414	47979111	1	3846
47979111	50658336	2	3846
50658336	53258820	1	3846
53258820	55547217	2	3846
55547217	59855870	1	3846
59855870	62437795	2	3846
62437795	62924935	1	3846
62924935	63313174	2	3846
63313174	63713387	1	3846
63713387	69288008	2	3846
69288008	71725408	1	3846
71725408	74038606	2	3846
74038606	76248880	1	3846
76248880	77706435	2	3846
77706435	79540146	1	3846
79540146	79619738	2	3846
79619738	84749811	1	3846
84749811	88370173	2	3846
88370173	89404195	1	3846
89404195	90683429	2	3846
90683429	92856199	1	3846
92856199	96265332	2	3846
96265332	96332974	1	3846
96332974	97039141	2	3846
97039141	98900792	1	3846
98900792	99649469	2	3846
99649469	100000001	1	3846
0	343670	2	16333
343670	2185025	1	16333
2185025	2393476	2	16333
2393476	3567446	1	16333
3567446	10360062	2	16333
10360062	10422817	1	16333
10422817	10836442	2	16333
10836442	12565726	1	16333
12565726	13370879	2	16333
13370879	13582234	1	16333
13582234	14138636	2	16333
14138636	14203211	1	16333
14203211	14848145	2	16333
14848145	17597470	1	16333
17597470	18583019	2	16333
18583019	20134265	1	16333
20134265	20189307	2	16333
20189307	21487186	1	16333
21487186	21969187	2	16333
21969187	22528790	1	16333
22528790	25788281	2	16333
25788281	26726888	1	16333
26726888	27786426	2	16333
27786426	31699955	1	16333
31699955	31916321	2	16333
31916321	34084508	1	16333
34084508	34495781	2	16333
34495781	34508886	1	16333
34508886	35574430	2	16333
35574430	37876831	1	16333
37876831	44106774	2	16333
44106774	45496517	1	16333
45496517	47926281	2	16333
47926281	51494071	1	16333
51494071	56245019	2	16333
56245019	57833098	1	16333
57833098	57907175	2	16333
57907175	62527111	1	16333
62527111	62704313	2	16333
62704313	64637572	1	16333
64637572	66327463	2	16333
66327463	67545533	1	16333
67545533	73799186	2	16333
73799186	74361365	1	16333
74361365	75471943	2	16333
75471943	78060303	1	16333
78060303	79140689	2	16333
79140689	85132705	1	16333
85132705	88189136	2	16333
88189136	90580077	1	16333
90580077	92584225	2	16333
92584225	93594681	1	16333
93594681	93919551	2	16333
93919551	94422041	1	16333
94422041	95934724	2	16333
95934724	96155125	1	16333
96155125	99699679	2	16333
99699679	100000001	1	16333
0	147581	2	19129
147581	6761077	1	19129
6761077	9480935	2	19129
9480935	12513252	1	19129
12513252	15818899	2	19129
15818899	15861086	1	19129
15861086	21104843	2	19129
21104843	21548440	1	19129
21548440	26684818	2	19129
26684818	28759687	1	19129
28759687	28813250	2	19129
28813250	29119497	1	19129
29119497	32414455	2	19129
32414455	35850480	1	19129
35850480	40784921	2	19129
40784921	41259218	1	19129
41259218	43372176	2	19129
43372176	44425166	1	19129
44425166	45208071	2	19129
45208071	45764243	1	19129
45764243	48910822	2	19129
48910822	50829536	1	19129
50829536	53340790	2	19129
53340790	54234871	1	19129
54234871	57810654	2	19129
57810654	58565774	1	19129
58565774	59173370	2	19129
59173370	59259027	1	19129
59259027	62364649	2	19129
62364649	62407009	1	19129
62407009	62713016	2	19129
62713016	64417216	1	19129
64417216	64485430	2	19129
64485430	69012859	1	19129
69012859	73903653	2	19129
73903653	84219955	1	19129
84219955	84722882	2	19129
84722882	88466491	1	19129
88466491	89143475	2	19129
89143475	89191262	1	19129
89191262	92365081	2	19129
92365081	100000001	1	19129
0	2783816	2	17002
2783816	2852731	1	17002
2852731	2908633	2	17002
2908633	3676022	1	17002
3676022	9333838	2	17002
9333838	11860138	1	17002
11860138	12818316	2	17002
12818316	17354683	1	17002
17354683	17889636	2	17002
17889636	23906550	1	17002
23906550	24507876	2	17002
24507876	25885593	1	17002
25885593	25921004	2	17002
25921004	28894496	1	17002
28894496	32963338	2	17002
32963338	39991710	1	17002
39991710	41327204	2	17002
41327204	41870789	1	17002
41870789	44615592	2	17002
44615592	44808938	1	17002
44808938	45876986	2	17002
45876986	46874823	1	17002
46874823	46939854	2	17002
46939854	48020284	1	17002
48020284	48040415	2	17002
48040415	48472233	1	17002
48472233	50286961	2	17002
50286961	50483393	1	17002
50483393	50633756	2	17002
50633756	51170425	1	17002
51170425	51708525	2	17002
51708525	57836396	1	17002
57836396	58639949	2	17002
58639949	61258567	1	17002
61258567	63749106	2	17002
63749106	65098320	1	17002
65098320	66738605	2	17002
66738605	67004176	1	17002
67004176	80854717	2	17002
80854717	81311555	1	17002
81311555	83047892	2	17002
83047892	83117447	1	17002
83117447	85250786	2	17002
85250786	87824742	1	17002
87824742	87976412	2	17002
87976412	88453823	1	17002
88453823	98569590	2	17002
98569590	99134336	1	17002
99134336	100000001	2	17002
0	1685966	2	19870
1685966	4577729	1	19870
4577729	5687728	2	19870
5687728	8529542	1	19870
8529542	9406731	2	19870
9406731	11607849	1	19870
11607849	13216176	2	19870
13216176	18649243	1	19870
18649243	18790180	2	19870
18790180	25759303	1	19870
25759303	29621110	2	19870
29621110	35832121	1	19870
35832121	39279455	2	19870
39279455	39679348	1	19870
39679348	44320169	2	19870
44320169	46883190	1	19870
46883190	47451433	2	19870
47451433	49932807	1	19870
49932807	50243183	2	19870
50243183	54520102	1	19870
54520102	56349192	2	19870
56349192	61009790	1	19870
61009790	62383190	2	19870
62383190	62826801	1	19870
62826801	64448545	2	19870
64448545	66452293	1	19870
66452293	71564622	2	19870
71564622	73382341	1	19870
73382341	73789124	2	19870
73789124	74425742	1	19870
74425742	74810137	2	19870
74810137	76656623	1	19870
76656623	79028990	2	19870
79028990	81460675	1	19870
81460675	81916745	2	19870
81916745	81972178	1	19870
81972178	84273556	2	19870
